left_EAR,right_EAR,avg_EAR,EAR_diff,MAR,mouth_open_ratio,eye_area_ratio,head_tilt,face_AR,label
0.5119666726399204,0.39176865974526315,0.4518676661925918,0.1201980128946572,0.3872321142407035,0.00038953304002096767,0.040611025240311294,0.06831280801217537,0.4382361933569379,0
0.5006786249401981,0.3874761987627032,0.44407741185145067,0.11320242617749493,0.3879382076200448,0.0003331400886001476,0.04025001237752842,0.06618148172507458,0.4383308714281092,0
0.4961364313106224,0.39353610283886614,0.4448362670747443,0.10260032847175626,0.3864218792318842,0.00019426154438272902,0.04013434499068688,0.06356347097718933,0.43850247385542257,0
0.49301691130817893,0.3969972217183122,0.44500706651324556,0.09601968958986673,0.38745982947050206,0.00015500006880404205,0.040071081331050626,0.06368905546021082,0.4383534867476027,0
0.49265489333881834,0.39744536100490174,0.44505012717186004,0.0952095323339166,0.3882548219047904,0.00029790957086777044,0.040045839755729805,0.0652926229081427,0.43869331207985457,0
0.4944702156092219,0.39949087409063677,0.44698054484992933,0.09497934151858511,0.389115260179271,0.0005471046183174775,0.04022478556131998,0.06735301153790367,0.4385172297286014,0
0.49562046700601536,0.4033298708628024,0.44947516893440886,0.09229059614321294,0.39020689296573685,0.0006786174763708307,0.04041696168810557,0.06767576952780303,0.43857161759915797,0
0.4938848682460115,0.4014218916823298,0.44765337996417065,0.09246297656368174,0.38995381457760453,0.0007561257291965492,0.04031335043463015,0.0658395181061079,0.4384801328083442,0
0.4999015280018371,0.3953241259902862,0.44761282699606164,0.10457740201155091,0.3905342970309541,0.0008527022924546629,0.04030256796827258,0.0647441482265198,0.4379160778207244,0
0.5019421140408884,0.39506721368126346,0.4485046638610759,0.10687490035962494,0.3909358710341639,0.0008581770269973436,0.04016145789078986,0.059482294946458944,0.4368828169922653,0
0.5089199545331405,0.39759847969134654,0.45325921711224354,0.111321474841794,0.3911130028786016,0.000841978041221927,0.04061730534914777,0.060836582731652995,0.43719298720838556,0
0.5070992889137667,0.39964672067843965,0.45337300479610315,0.107452568235327,0.39225622344995165,0.0009709067143513147,0.04053109258420164,0.06107840776178689,0.43714892899785496,0
0.5069776221692738,0.40041505326822313,0.45369633771874845,0.10656256890105065,0.3918946007627779,0.0009693636093564849,0.04051744183812786,0.06041179726475743,0.4367174603057028,0
0.5001303803870978,0.4002863381096058,0.4502083592483518,0.099844042277492,0.3916981959171323,0.0010618162937990584,0.04029841758185875,0.05982827701821254,0.4371068723951869,0
0.49499013920664875,0.4113951312620472,0.45319263523434794,0.08359500794460156,0.39237436990836516,0.0011316056760658456,0.040534049066178836,0.0604894918035078,0.4377456667050653,0
0.48508012637937975,0.4153273692428041,0.45020374781109196,0.06975275713657564,0.39280950795094083,0.0011468304041442811,0.040512584098853506,0.059461627905735455,0.43738258751337644,0
0.49210919375475043,0.4242596167251317,0.4581844052399411,0.06784957702961875,0.3919608487937337,0.0010682383009940981,0.040850807129351074,0.059967805322765806,0.4365146570855859,0
0.4858233473906462,0.42498237910751097,0.4554028632490786,0.06084096828313523,0.3907642561298635,0.0009930624496299705,0.040768612193935024,0.06163306931747226,0.43733548846974307,0
0.4782399069602101,0.42525784865109084,0.4517488778056505,0.052982058309119284,0.3905924883737512,0.0009925401141291455,0.04026850452528575,0.05931295576873906,0.43746519355702695,0
0.474131630668804,0.4249283397029587,0.44952998518588133,0.0492032909658453,0.3920526024873859,0.0012275313159942677,0.04039098350261458,0.05819384361384278,0.43866582364122747,0
0.4754884969144133,0.41894267444937633,0.4472155856818948,0.05654582246503698,0.3915253772248426,0.0011829830996224096,0.04003438580403416,0.05923363951285206,0.43973882616303256,0
0.46989930040301164,0.42073703965636866,0.44531817002969015,0.04916226074664298,0.3910077777390558,0.0012002803416772455,0.03973394006688127,0.059555800346093396,0.4388648719075202,0
